孵化中心|大数据平台|环球车享|10000002|大数据平台|环球车享|001003001002_tp|MG
孵化中心|大数据平台|活动报名|10000002|大数据平台|活动报名|001003001003_tp|MG
孵化中心|大数据平台|金融保客|10000002|大数据平台|金融保客|001003001004_tp|MG
孵化中心|大数据平台|金线索|10000002|大数据平台|金线索|001003001005_tp|MG
孵化中心|大数据平台|科大讯飞|10000002|大数据平台|科大讯飞|001003001006_tp|MG
孵化中心|大数据平台|冷线索|10000002|大数据平台|冷线索|001003001007_tp|MG
孵化中心|大数据平台|社交裂变|10000002|大数据平台|社交裂变|001003001008_tp|MG
孵化中心|大数据平台|销售顾问与我联系|10000002|大数据平台|销售顾问与我联系|001003001009_tp|MG
孵化中心|大数据平台|一键询价|10000002|大数据平台|一键询价|001003001010_tp|MG
孵化中心|大数据平台|增换购|10000002|大数据平台|增换购|001003001011_tp|MG
孵化中心|经销商网销主动开拓|QQ|10000001|经销商网销主动开拓|QQ|001003002001_tp|MG
孵化中心|经销商网销主动开拓|官方分配|10000001|经销商网销主动开拓|官方分配|001003002002_tp|MG
孵化中心|经销商网销主动开拓|合作资源1|10000001|经销商网销主动开拓|合作资源1|001003002003_tp|MG
孵化中心|经销商网销主动开拓|合作资源2|10000001|经销商网销主动开拓|合作资源2|001003002004_tp|MG
孵化中心|经销商网销主动开拓|合作资源3|10000001|经销商网销主动开拓|合作资源3|001003002005_tp|MG
孵化中心|经销商网销主动开拓|基盘客户(网销)|10000001|经销商网销主动开拓|基盘客户(网销)|001003002006_tp|MG
孵化中心|经销商网销主动开拓|论坛|10000001|经销商网销主动开拓|论坛|001003002007_tp|MG
孵化中心|经销商网销主动开拓|社交营销|10000001|经销商网销主动开拓|社交营销|001003002008_tp|MG
孵化中心|经销商网销主动开拓|腾讯|10000001|经销商网销主动开拓|腾讯|001003002009_tp|MG
孵化中心|经销商网销主动开拓|天猫|10000001|经销商网销主动开拓|天猫|001003002010_tp|MG
孵化中心|经销商网销主动开拓|网销外展|10000001|经销商网销主动开拓|网销外展|001003002011_tp|MG
孵化中心|经销商网销主动开拓|新渠道|10000001|经销商网销主动开拓|新渠道|001003002012_tp|MG
孵化中心|经销商新媒体|抖音平台|10000002|经销商新媒体|抖音平台|001003003001_tp|MG
孵化中心|经销商新媒体|快手平台|10000002|经销商新媒体|快手平台|001003003002_tp|MG
孵化中心|经销商新媒体|懂车帝平台|10000002|经销商新媒体|懂车帝平台|001003003003_tp|MG
孵化中心|上报平台|异地客户|10000002|上报平台|异地客户|001003004001_tp|MG
孵化中心|上报平台|正常号召回|10000002|上报平台|正常号召回|001003004002_tp|MG
孵化中心|上报平台|直播异地线索|10000002|上报平台|直播异地线索|001003004003_tp|MG
孵化中心|投放|ZAKER投放|10000002|投放|ZAKER投放|001003005001_tp|MG
孵化中心|投放|爱卡汽车|10000002|投放|爱卡汽车|001003005002_tp|MG
孵化中心|投放|百度广告投放|10000002|投放|百度广告投放|001003005003_tp|MG
孵化中心|投放|第三方电商渠道|10000002|投放|第三方电商渠道|001003005004_tp|MG
孵化中心|投放|懂车帝广告投放|10000002|投放|懂车帝广告投放|001003005005_tp|MG
孵化中心|投放|飞猪投放|10000002|投放|飞猪投放|001003005006_tp|MG
孵化中心|投放|快手效果通|10000002|投放|快手效果通|001003005007_tp|MG
孵化中心|投放|澎湃投放|10000002|投放|澎湃投放|001003005008_tp|MG
孵化中心|投放|汽车之家投放|10000002|投放|汽车之家投放|001003005009_tp|MG
孵化中心|投放|搜狐投放|10000002|投放|搜狐投放|001003005010_tp|MG
孵化中心|投放|太平洋汽车网|10000002|投放|太平洋汽车网|001003005011_tp|MG
孵化中心|投放|网易|10000002|投放|网易|001003005012_tp|MG
孵化中心|投放|微信朋友圈|10000002|投放|微信朋友圈|001003005013_tp|MG
孵化中心|投放|效果通|10000002|投放|效果通|001003005014_tp|MG
孵化中心|投放|一点资讯|10000002|投放|一点资讯|001003005015_tp|MG
孵化中心|投放|易车广告投放|10000002|投放|易车广告投放|001003005016_tp|MG
孵化中心|投放|悠易互通投放|10000002|投放|悠易互通投放|001003005017_tp|MG
孵化中心|网站平台接口|爱卡汽车|10000001|网站平台接口|爱卡汽车|001003006001_tp|MG
孵化中心|网站平台接口|懂车帝|10000001|网站平台接口|懂车帝|001003006002_tp|MG
孵化中心|网站平台接口|汽车之家|10000001|网站平台接口|汽车之家|001003006003_tp|MG
孵化中心|网站平台接口|易车网|10000001|网站平台接口|易车网|001003006004_tp|MG
孵化中心|网站平台接口|易客连|10000001|网站平台接口|易客连|001003006005_tp|MG
孵化中心|智能调配|精准线索|10000002|智能调配|精准线索|001003007001_tp|MG
一方触点|官网|官网|10000002|厂方导入|官网|001004001001_tp|MG
一方触点|官网|名爵官网试乘试驾|10000002|第一方触点|名爵官网试乘试驾|001004001002_tp|MG
一方触点|官网|名爵官网移动端二手车|10000002|厂方二手车平台|名爵官网移动端二手车|001004001003_tp|MG
一方触点|官网|官网一键发信|10000002|第一方触点|官网一键发信|001004001004_tp|MG
一方触点|官网|名爵官网PC端二手车|10000002|厂方二手车平台|名爵官网PC端二手车|001004001005_tp|MG
一方触点|APP|名爵APP二手车|10000002|厂方二手车平台|名爵APP二手车|001004002001_tp|MG
一方触点|APP|名爵试乘试驾|10000002|名爵APP|名爵试乘试驾|001004002002_tp|MG
一方触点|APP|官方APP试乘试驾留资|10000002|第一方触点|官方APP试乘试驾留资|001004002003_tp|MG
一方触点|APP|名爵小额定|10000002|名爵APP|名爵小额定|001004002004_tp|MG
一方触点|APP|小额定单未支付|10000002|第一方触点|小额定单未支付|001004002005_tp|MG
一方触点|APP|名爵APP-定金定单未支付|10000002|名爵APP|定金定单未支付|001004002006_tp|MG
一方触点|APP|MG俱乐部|10000002|俱乐部|MG俱乐部|001004002007_tp|MG
一方触点|APP|名爵APP|10000002|名爵APP|名爵APP|001004002008_tp|MG
一方触点|APP|名爵车主俱乐部二手车|10000002|厂方二手车平台|名爵车主俱乐部二手车|001004002009_tp|MG
一方触点|一方触点其他|益普索益起答|10000002|第一方触点|益普索益起答|001004003001_tp|MG
一方触点|一方触点其他|车展互动活动|10000002|第一方触点|车展互动活动|001004003002_tp|MG
一方触点|一方触点其他|总部短信营销|10000002|第一方触点|总部短信营销|001004003003_tp|MG
一方触点|一方触点其他|C级车展集客|10000002|第一方触点|C级车展集客|001004003004_tp|MG
一方触点|一方触点其他|R汽车想象魔盒|10000002|第一方触点|R汽车想象魔盒|001004003005_tp|MG
新媒体触点|第一方触点|支付宝小程序|10000002|第一方触点|支付宝小程序|001005001001_tp|MG
新媒体触点|第一方触点|快应用|10000002|第一方触点|快应用|001005001002_tp|MG
新媒体触点|第一方触点|快手小程序|10000002|第一方触点|快手小程序|001005001003_tp|MG
新媒体触点|第一方触点|抖音小程序|10000002|第一方触点|抖音小程序|001005001004_tp|MG
新媒体触点|第一方触点|今日头条小程序|10000002|第一方触点|今日头条小程序|001005001005_tp|MG
新媒体触点|第一方触点|名爵合伙人|10000002|第一方触点|名爵合伙人|001005001006_tp|MG
新媒体触点|第一方触点|获客云|10000002|第一方触点|获客云|001005001007_tp|MG
新媒体触点|第一方触点|小程序|10000002|第一方触点|小程序|001005001008_tp|MG
新媒体触点|经销商新媒体|快手平台|10000002|经销商新媒体|快手平台|001005002001_tp|MG
新媒体触点|经销商新媒体|抖音平台|10000002|经销商新媒体|抖音平台|001005002002_tp|MG
新媒体触点|经销商新媒体|懂车帝平台|10000002|经销商新媒体|懂车帝平台|001005002003_tp|MG
新媒体触点|上报平台|直播异地线索|10000002|上报平台|直播异地线索|001005003001_tp|MG
新媒体触点|上报平台|异地客户|10000002|上报平台|异地客户|001005003002_tp|MG
新媒体触点|上报平台|正常号召回|10000002|上报平台|正常号召回|001005003003_tp|MG
新媒体触点|展厅主动开拓|新媒体线上外拓|10000000|展厅主动开拓|新媒体线上外拓|001005004001_tp|MG
网销|汽车垂媒|汽车之家|10000001|网站平台接口|汽车之家|001006001001_tp|MG
网销|汽车垂媒|懂车帝|10000001|网站平台接口|懂车帝|001006001002_tp|MG
网销|汽车垂媒|易车网|10000001|网站平台接口|易车网|001006001003_tp|MG
网销|汽车垂媒|太平洋|10000001|网站平台接口|太平洋|001006001004_tp|MG
网销|汽车垂媒|17汽车网|10000001|网站平台接口|17汽车网|001006001005_tp|MG
网销|汽车垂媒|好车网|10000001|网站平台接口|好车网|001006001006_tp|MG
网销|汽车垂媒|爱卡汽车|10000001|网站平台接口|爱卡汽车|001006001007_tp|MG
网销|汽车垂媒|腾讯卖车宝|10000001|网站平台接口|腾讯卖车宝|001006001008_tp|MG
网销|汽车垂媒|途虎网|10000001|网站平台接口|途虎网|001006001009_tp|MG
网销|汽车垂媒|头条|10000001|网站平台接口|头条|001006001010_tp|MG
网销|汽车垂媒|腾讯|10000001|网站平台接口|腾讯|001006001011_tp|MG
网销|汽车垂媒|卡盟粒子|10000001|网站平台接口|卡盟粒子|001006001012_tp|MG
网销|汽车垂媒|腾讯车讯达|10000001|网站平台接口|腾讯车讯达|001006001013_tp|MG
网销|汽车垂媒|车智推|10000001|网站平台接口|车智推|001006001014_tp|MG
网销|汽车垂媒|车智推平台|10000001|网站平台接口|车智推平台|001006001015_tp|MG
网销|汽车垂媒|云和互动|10000001|网站平台接口|云和互动|001006001016_tp|MG
网销|汽车垂媒|易车线索提升|10000001|网站平台接口|易车线索提升|001006001017_tp|MG
网销|汽车垂媒|腾讯一键五联|10000001|网站平台接口|腾讯一键五联|001006001018_tp|MG
网销|汽车垂媒|百度有驾平台|10000001|网站平台接口|百度有驾平台|001006001019_tp|MG
网销|汽车垂媒|网站|10000002|网站平台接口|网站|001006001020_tp|MG
网销|经销商网销主动开拓|汽车之家|10000002|厂方的网销其他平台|汽车之家|001006002001_tp|MG
网销|经销商网销主动开拓|论坛|10000001|经销商网销主动开拓|论坛|001006002002_tp|MG
网销|经销商网销主动开拓|QQ|10000001|经销商网销主动开拓|QQ|001006002003_tp|MG
网销|经销商网销主动开拓|腾讯|10000001|经销商网销主动开拓|腾讯|001006002004_tp|MG
网销|经销商网销主动开拓|合作资源1|10000001|经销商网销主动开拓|合作资源1|001006002005_tp|MG
网销|经销商网销主动开拓|合作资源3|10000001|经销商网销主动开拓|合作资源3|001006002006_tp|MG
网销|经销商网销主动开拓|社交营销|10000001|经销商网销主动开拓|社交营销|001006002007_tp|MG
网销|经销商网销主动开拓|合作资源2|10000001|经销商网销主动开拓|合作资源2|001006002008_tp|MG
网销|经销商网销主动开拓|新浪微博|10000002|厂方的网销其他平台|新浪微博|001006002009_tp|MG
大数据平台|算法圈人|冷线索|10000002|大数据平台|冷线索|001007001001_tp|MG
大数据平台|算法圈人|社交裂变|10000002|大数据平台|社交裂变|001007001002_tp|MG
大数据平台|算法圈人|精准线索|10000002|大数据平台|精准线索|001007001003_tp|MG
大数据平台|算法圈人|增换购|10000002|大数据平台|增换购|001007001004_tp|MG
大数据平台|大数据平台外部合作|车享家|10000002|大数据平台|车享家|001007002001_tp|MG
大数据平台|大数据平台外部合作|工商银行|10000002|大数据平台|工商银行|001007002002_tp|MG
大数据平台|大数据平台外部合作|平安租赁|10000002|大数据平台|平安租赁|001007002003_tp|MG
大数据平台|大数据平台外部合作|环球车享|10000002|大数据平台|环球车享|001007002004_tp|MG
大数据平台|大数据平台外部合作|浦发银行|10000002|大数据平台|浦发银行|001007002005_tp|MG
大数据平台|大数据平台外部合作|金融保客|10000002|大数据平台|金融保客|001007002006_tp|MG
大数据平台|大数据平台其他|金线索|10000002|大数据平台|金线索|001007003001_tp|MG
大数据平台|大数据平台其他|活动报名|10000002|大数据平台|活动报名|001007003002_tp|MG
大数据平台|大数据平台其他|一键询价|10000002|大数据平台|一键询价|001007003003_tp|MG
大数据平台|大数据平台其他|一键留资|10000002|大数据平台|一键留资|001007003004_tp|MG
大数据平台|大数据平台其他|销售顾问与我联系|10000002|大数据平台|销售顾问与我联系|001007003005_tp|MG
大数据平台|大数据平台其他|H5线下活动|10000002|大数据平台|H5线下活动|001007003006_tp|MG
大数据平台|大数据平台其他|科大讯飞|10000002|大数据平台|科大讯飞|001007003007_tp|MG
广告投放|微信朋友圈||10000002|投放|微信朋友圈|001008001000_tp|MG
广告投放|抖音||10000002|投放|抖音|001008002000_tp|MG
广告投放|今日头条||10000002|投放|今日头条|001008003000_tp|MG
广告投放|电商|第三方电商渠道|10000002|投放|第三方电商渠道|001008004001_tp|MG
广告投放|电商|厂方的网销其他平台-天猫|10000002|厂方的网销其他平台|天猫|001008004002_tp|MG
广告投放|电商|电商-天猫|10000002|电商|天猫|001008004003_tp|MG
广告投放|电商|Tmall渠道|10000002|三方电商|Tmall渠道|001008004004_tp|MG
广告投放|电商|苏宁渠道|10000002|三方电商|苏宁渠道|001008004005_tp|MG
广告投放|电商|拼多多渠道|10000002|三方电商|拼多多渠道|001008004006_tp|MG
广告投放|电商|Tmall试驾|10000002|三方电商|Tmall试驾|001008004007_tp|MG
广告投放|电商|苏宁试驾|10000002|三方电商|苏宁试驾|001008004008_tp|MG
广告投放|电商|网站平台接口-电商|10000001|网站平台接口|电商|001008004009_tp|MG
广告投放|电商|经销商网销主动开拓-天猫|10000001|经销商网销主动开拓|天猫|001008004010_tp|MG
广告投放|汽车垂媒投放|汽车之家投放|10000002|投放|汽车之家投放|001008005001_tp|MG
广告投放|汽车垂媒投放|懂车帝广告投放|10000002|投放|懂车帝广告投放|001008005002_tp|MG
广告投放|汽车垂媒投放|易车广告投放|10000002|投放|易车广告投放|001008005003_tp|MG
广告投放|汽车垂媒投放|汽车之家广告投放|10000002|投放|汽车之家广告投放|001008005004_tp|MG
广告投放|其他媒体投放|效果通|10000002|投放|效果通|001008006001_tp|MG
广告投放|其他媒体投放|小红书|10000002|投放|小红书|001008006002_tp|MG
广告投放|其他媒体投放|新浪|10000002|投放|新浪|001008006003_tp|MG
广告投放|其他媒体投放|知乎|10000002|投放|知乎|001008006004_tp|MG
广告投放|其他媒体投放|太平洋汽车网|10000002|投放|太平洋汽车网|001008006005_tp|MG
广告投放|其他媒体投放|腾讯新闻|10000002|投放|腾讯新闻|001008006006_tp|MG
广告投放|其他媒体投放|一点资讯|10000002|投放|一点资讯|001008006007_tp|MG
广告投放|其他媒体投放|网易|10000002|投放|网易|001008006008_tp|MG
广告投放|其他媒体投放|爱卡汽车|10000002|投放|爱卡汽车|001008006009_tp|MG
广告投放|其他媒体投放|社交营销(试驾邀请)|10000002|投放|社交营销(试驾邀请)|001008006010_tp|MG
广告投放|其他媒体投放|车来了|10000002|投放|车来了|001008006011_tp|MG
广告投放|其他媒体投放|天眼车|10000002|投放|天眼车|001008006012_tp|MG
广告投放|其他媒体投放|华为|10000002|投放|华为|001008006013_tp|MG
广告投放|其他媒体投放|新浪财经|10000002|投放|新浪财经|001008006014_tp|MG
广告投放|其他媒体投放|广点通|10000002|投放|广点通|001008006015_tp|MG
广告投放|其他媒体投放|百度广告投放|10000002|投放|百度广告投放|001008006016_tp|MG
广告投放|其他媒体投放|快手效果通|10000002|投放|快手效果通|001008006017_tp|MG
广告投放|其他媒体投放|网上车市|10000002|投放|网上车市|001008006018_tp|MG
广告投放|其他媒体投放|58汽车|10000002|投放|58汽车|001008006019_tp|MG
广告投放|其他媒体投放|车轮|10000002|投放|车轮|001008006020_tp|MG
广告投放|其他媒体投放|驾考宝典|10000002|投放|驾考宝典|001008006021_tp|MG
广告投放|其他媒体投放|携程|10000002|投放|携程|001008006022_tp|MG
广告投放|其他媒体投放|易车效益达|10000002|投放|易车效益达|001008006023_tp|MG
广告投放|其他媒体投放|去哪儿投放|10000002|投放|去哪儿投放|001008006024_tp|MG
广告投放|其他媒体投放|凇银泽|10000002|投放|凇银泽|001008006025_tp|MG
广告投放|其他媒体投放|搜狐投放|10000002|投放|搜狐投放|001008006026_tp|MG
广告投放|其他媒体投放|虎扑投放|10000002|投放|虎扑投放|001008006027_tp|MG
广告投放|其他媒体投放|云和点动|10000002|投放|云和点动|001008006028_tp|MG
广告投放|其他媒体投放|有数儿汽车|10000002|投放|有数儿汽车|001008006029_tp|MG
广告投放|其他媒体投放|妈妈帮|10000002|投放|妈妈帮|001008006030_tp|MG
广告投放|其他媒体投放|OTT智能电视|10000002|投放|OTT智能电视|001008006031_tp|MG
广告投放|其他媒体投放|keep投放|10000002|投放|keep投放|001008006032_tp|MG
广告投放|其他媒体投放|团车网|10000002|投放|团车网|001008006033_tp|MG
广告投放|其他媒体投放|元兵|10000002|投放|元兵|001008006034_tp|MG
广告投放|其他媒体投放|ZAKER投放|10000002|投放|ZAKER投放|001008006035_tp|MG
广告投放|其他媒体投放|澎湃投放|10000002|投放|澎湃投放|001008006036_tp|MG
广告投放|其他媒体投放|悠易互通投放|10000002|投放|悠易互通投放|001008006037_tp|MG
广告投放|其他媒体投放|飞猪投放|10000002|投放|飞猪投放|001008006038_tp|MG
SIS接口分配|SIS其它||10000002|SIS接口分配|SIS其它|001009001000_tp|MG
其他已知首触|厂方导入|地区性网站|10000002|厂方导入|地区性网站|001010001001_tp|MG
其他已知首触|厂方导入|合作伙伴|10000002|厂方导入|合作伙伴|001010001002_tp|MG
其他已知首触|厂方导入|厂方系统数据|10000002|厂方导入|厂方系统数据|001010001003_tp|MG
其他已知首触|活动|KBU活动集客-顾问|10000002|活动|KBU活动集客-顾问|001010002001_tp|MG
其他已知首触|活动|KBU活动集客-小蜜蜂|10000002|活动|KBU活动集客-小蜜蜂|001010002002_tp|MG
其他已知首触|活动|KBU活动集客-大屏|10000002|活动|KBU活动集客-大屏|001010002003_tp|MG
其他已知首触|活动|A类活动|10000002|活动|A类活动|001010002004_tp|MG
其他已知首触|活动|万人试驾会|10000002|活动|万人试驾会|001010002005_tp|MG
其他已知首触|活动|车展集客-大屏|10000002|活动|车展集客-大屏|001010002006_tp|MG
其他已知首触|活动|英雄联盟手游城市赛|10000002|活动|英雄联盟手游城市赛|001010002007_tp|MG
其他已知首触|活动|车展集客-顾问|10000002|活动|车展集客-顾问|001010002008_tp|MG
其他已知首触|经销商网销主动开拓|基盘客户(网销)|10000001|经销商网销主动开拓|基盘客户(网销)|001010003001_tp|MG
其他已知首触|经销商网销主动开拓|官方分配|10000001|经销商网销主动开拓|官方分配|001010003002_tp|MG
其他已知首触|经销商网销主动开拓|网销外展|10000001|经销商网销主动开拓|网销外展|001010003003_tp|MG
其他已知首触|经销商网销主动开拓|新渠道|10000001|经销商网销主动开拓|新渠道|001010003004_tp|MG
其他已知首触|经销商网销主动开拓|网销线上外拓|10000001|经销商网销主动开拓|网销线上外拓|001010003005_tp|MG
其他已知首触|智能调配|精准线索|10000002|智能调配|精准线索|001010004001_tp|MG
BTL|厂方线下|车展互动活动|10000002|第一方触点|车展互动活动|001003001001_rw|RW
BTL|厂方线下|A级车展集客|10000002|第一方触点|A级车展集客|001003001002_rw|RW
BTL|厂方线下|B级车展集客|10000002|第一方触点|B级车展集客|001003001003_rw|RW
BTL|厂方线下|C级车展集客|10000002|第一方触点|C级车展集客|001003001004_rw|RW
BTL|厂方线下|A类活动|10000002|活动|A类活动|001003001005_rw|RW
BTL|厂方线下|活动到店|10000000|展厅主动开拓|活动到店|001003001006_rw|RW
BTL|厂方线下|展厅-车展|10000000|展厅主动开拓|车展|001003001007_rw|RW
BTL|厂方线下|网销-车展|10000001|经销商网销主动开拓|车展|001003001008_rw|RW
BTL|厂方线下|互动系统集客|10000002|厂方车展|互动系统集客|001003001009_rw|RW
BTL|厂方线下|互动系统集客|10000002|厂方活动|互动系统集客|001003001009_rw|RW
BTL|厂方线下|经销商集客|10000002|厂方车展|经销商集客|001003001010_rw|RW
BTL|厂方线下|经销商集客|10000002|厂方活动|经销商集客|001003001010_rw|RW
BTL|厂方线下|车展集客-大屏|10000002|活动|车展集客-大屏|001003001011_rw|RW
媒介|广告投放|效果通|10000002|投放|效果通|001004001001_rw|RW
媒介|广告投放|抖音|10000002|投放|抖音|001004001002_rw|RW
媒介|广告投放|今日头条|10000002|投放|今日头条|001004001003_rw|RW
媒介|广告投放|微信朋友圈|10000002|投放|微信朋友圈|001004001004_rw|RW
媒介|广告投放|懂车帝广告投放|10000002|投放|懂车帝广告投放|001004001005_rw|RW
媒介|广告投放|易车广告投放|10000002|投放|易车广告投放|001004001006_rw|RW
媒介|广告投放|第三方电商渠道|10000002|投放|第三方电商渠道|001004001007_rw|RW
媒介|广告投放|小红书|10000002|投放|小红书|001004001008_rw|RW
媒介|广告投放|新浪|10000002|投放|新浪|001004001009_rw|RW
媒介|广告投放|知乎|10000002|投放|知乎|001004001010_rw|RW
媒介|广告投放|社交营销(试驾邀请)|10000002|投放|社交营销(试驾邀请)|001004001011_rw|RW
媒介|广告投放|腾讯新闻|10000002|投放|腾讯新闻|001004001012_rw|RW
媒介|广告投放|太平洋汽车网|10000002|投放|太平洋汽车网|001004001013_rw|RW
媒介|广告投放|一点资讯|10000002|投放|一点资讯|001004001014_rw|RW
媒介|广告投放|网易|10000002|投放|网易|001004001015_rw|RW
媒介|广告投放|爱卡汽车|10000002|投放|爱卡汽车|001004001016_rw|RW
媒介|广告投放|车来了|10000002|投放|车来了|001004001017_rw|RW
媒介|广告投放|天眼车|10000002|投放|天眼车|001004001018_rw|RW
媒介|广告投放|华为|10000002|投放|华为|001004001019_rw|RW
媒介|广告投放|汽车之家投放|10000002|投放|汽车之家投放|001004001020_rw|RW
媒介|广告投放|新浪财经|10000002|投放|新浪财经|001004001021_rw|RW
媒介|广告投放|广点通|10000002|投放|广点通|001004001022_rw|RW
媒介|广告投放|百度广告投放|10000002|投放|百度广告投放|001004001023_rw|RW
媒介|广告投放|快手效果通|10000002|投放|快手效果通|001004001024_rw|RW
媒介|广告投放|网上车市|10000002|投放|网上车市|001004001025_rw|RW
媒介|广告投放|58汽车|10000002|投放|58汽车|001004001026_rw|RW
媒介|广告投放|车轮|10000002|投放|车轮|001004001027_rw|RW
媒介|广告投放|驾考宝典|10000002|投放|驾考宝典|001004001028_rw|RW
媒介|广告投放|携程|10000002|投放|携程|001004001029_rw|RW
媒介|广告投放|易车效益达|10000002|投放|易车效益达|001004001030_rw|RW
媒介|广告投放|去哪儿投放|10000002|投放|去哪儿投放|001004001031_rw|RW
媒介|广告投放|凇银泽|10000002|投放|凇银泽|001004001032_rw|RW
媒介|广告投放|搜狐投放|10000002|投放|搜狐投放|001004001033_rw|RW
媒介|广告投放|虎扑投放|10000002|投放|虎扑投放|001004001034_rw|RW
媒介|广告投放|云和点动|10000002|投放|云和点动|001004001035_rw|RW
媒介|广告投放|有数儿汽车|10000002|投放|有数儿汽车|001004001036_rw|RW
媒介|广告投放|妈妈帮|10000002|投放|妈妈帮|001004001037_rw|RW
媒介|广告投放|OTT智能电视|10000002|投放|OTT智能电视|001004001038_rw|RW
媒介|广告投放|keep投放|10000002|投放|keep投放|001004001039_rw|RW
媒介|广告投放|团车网|10000002|投放|团车网|001004001040_rw|RW
媒介|广告投放|元兵|10000002|投放|元兵|001004001041_rw|RW
媒介|广告投放|ZAKER投放|10000002|投放|ZAKER投放|001004001042_rw|RW
媒介|广告投放|澎湃投放|10000002|投放|澎湃投放|001004001043_rw|RW
媒介|广告投放|悠易互通投放|10000002|投放|悠易互通投放|001004001044_rw|RW
媒介|广告投放|飞猪投放|10000002|投放|飞猪投放|001004001045_rw|RW
媒介|广告投放|ONE试乘试驾|10000002|享道出行|ONE试乘试驾|001004001046_rw|RW
媒介|广告投放|汽车之家广告投放|10000002|投放|汽车之家广告投放|001004001047_rw|RW
区域营销|垂媒|网站|10000001|网站平台接口|网站|001005001001_rw|RW
区域营销|垂媒|其他|10000001|网站平台接口|其他|001005001002_rw|RW
区域营销|垂媒|搜狐|10000001|网站平台接口|搜狐|001005001003_rw|RW
区域营销|垂媒|易车网|10000001|网站平台接口|易车网|001005001004_rw|RW
区域营销|垂媒|汽车之家|10000001|网站平台接口|汽车之家|001005001005_rw|RW
区域营销|垂媒|太平洋|10000001|网站平台接口|太平洋|001005001006_rw|RW
区域营销|垂媒|爱卡汽车|10000001|网站平台接口|爱卡汽车|001005001007_rw|RW
区域营销|垂媒|懂车帝|10000001|网站平台接口|懂车帝|001005001008_rw|RW
区域营销|垂媒|17汽车网|10000001|网站平台接口|17汽车网|001005001009_rw|RW
区域营销|垂媒|途虎网|10000001|网站平台接口|途虎网|001005001010_rw|RW
区域营销|垂媒|头条|10000001|网站平台接口|头条|001005001011_rw|RW
区域营销|垂媒|腾讯|10000001|网站平台接口|腾讯|001005001012_rw|RW
